"","avg_load","Max Load","Average Net Load","Max Net Load","Data Center Load Avg","Data Center Load Max","Mid Atlantic Load Average","Mid Atlantic Load Max","Generation Outages","DA_LMP","RT LMP","Solar Forecast","Wind Forecast","Henry (GASPRICE) Average","TETCO-M3 (GASPRICE) Average","is weekend?","Season","DA/L-AVG","DA/L-Max","DA/NL-Avg","DA/NL-max","DA/Dom-Avg","DA/Dom-max","DA/MidA-Avg","DA/Mid-Anax","Outage/L-Avg","Outage/L-Max","GasBlend","BlendHR","BlendHR/Load","GB/NLA","time","load_lag1","load_lag2","load_slide3","load_slide7","load_slide14","load_slide30","pred_load"
"531",111610.8125,126507,104875.360188,117826.12,26094.375,29568,39659.3125,46520,13311,35.520705,33.207607,4725.23375,2010.218563,2.79,1.75,FALSE,3,0.000318255052573871,0.000280780549692902,0.000338694474434466,0.000301467153463086,0.00136123992239707,0.00120132254464286,0.000895646010000804,0.00076355771711092,0.119580893697015,0.105481970222992,2.27,15.6478876651982,0.00014020046368893,0.000149204614288311,2024-06-14,114497.875,99272.25,94221.5416666667,95469.2857142857,94826.1607142857,93866.18125,98692.2157242064
"532",97396.625,109721,89676.23475,101035.26,22926.25,25514,32533.875,36856,14074,24.962732,23.030027,5376.96025,2343.43,2.74,1.75,TRUE,3,0.000256299763980528,0.000227510977843804,0.000278365077097531,0.000247069508209312,0.00108882752303582,0.000978393509445795,0.000767284315194547,0.00067730442804428,0.14475822680714,0.1284806921829,2.245,11.1192570155902,0.000114164705559255,0.000123993352827408,2024-06-15,111610.8125,114497.875,101837.916666667,96437.4285714286,96784.2857142857,94840.00625,102668.054117063
"533",102194.8125,120268,93155.498313,111818.694,22983.6875,26407,31622.5625,37256,12346,29.518882,18.796512,4823.844625,4215.469563,2.74,1.75,TRUE,3,0.000288849123334905,0.000245442528353344,0.000316877506261813,0.000263988792428572,0.00128434055675357,0.00111784307191275,0.000933475331102595,0.000792325585140648,0.121097329495076,0.102810361126817,2.245,13.1487224944321,0.000128663306607976,0.000141148109693458,2024-06-16,97396.625,111610.8125,108460.3125,98330.875,98661.8125,95716.8854166667,101696.220486111
"534",124141.875,142943,115077.917375,132233.681,25915.625,29619,40065.6875,47768,10404,44.398315,39.674996,4815.463938,4248.493688,2.74,2.06,FALSE,3,0.000357641730479743,0.000310601533478379,0.000385810901107299,0.000335756477958138,0.00171318712166888,0.00149898089064452,0.00110813810445659,0.000929457272651147,0.084164979101532,0.0730618148212924,2.4,18.4992979166667,0.000149017387699893,0.000160754542128041,2024-06-17,102194.8125,97396.625,107835.104166667,99417.8660714286,99698,96049.41875,100431.971081349
"535",129394,145742,119477.953688,133815.375,26578.625,29964,43710.375,50833,14965,47.815359,68.649391,4223.149,5692.897313,2.45,2.25,FALSE,3,0.000369533046354545,0.000328082220636467,0.000400202359716196,0.000357323356901253,0.00179901552469325,0.00159576021225471,0.00109391326429938,0.00094063618122086,0.116024045620353,0.1031524844657,2.35,20.3469612765957,0.000157248104831721,0.000170298876474977,2024-06-18,124141.875,102194.8125,103734.083333333,101194.964285714,100954.450892857,96548.0916666667,104794.712946429
"536",130460.5625,146340,125293.5685,140052.52,26149.125,29256,43510.625,50652,12297,48.228177,62.618374,3862.778313,1304.215688,2.42,2.25,FALSE,3,0.0003696762920212,0.000329562505125051,0.000384921409593342,0.000344357795204256,0.00184435146491517,0.00164848841263331,0.00110842298863783,0.00095214753612888,0.0946280465178893,0.0844582368047014,2.335,20.6544655246253,0.000158319611143983,0.00016484856941899,2024-06-19,129394,124141.875,107911.104166667,105836.839285714,102555.044642857,97998.8979166667,111306.293501984
"537",129278.9375,145568,124180.960063,138961.259,26717.1875,30299,44144.8125,50846,14045,71.401596,51.138311,4659.14325,438.834188,2.42,2.06,FALSE,3,0.000552306488440934,0.000490503379863706,0.000574980222119206,0.000513823755727487,0.0026724967214457,0.00235656609129014,0.00161744023717396,0.00140427164378712,0.109193360256384,0.0968354192611013,2.24,31.8757125,0.000246565396625417,0.00025668759916036,2024-06-20,130460.5625,129394,118576.895833333,111215.464285714,103900.553571429,99561.1020833333,115518.096378968
"538",131982.4375,149317,125806.51725,141154.965,28169.125,32153,46611.9375,53250,12291,71.988189,58.510903,5280.223875,895.696375,2.39,2.19,FALSE,3,0.000545437638246377,0.000482116497116872,0.000572213511458605,0.000509994026777592,0.00255557064694058,0.00223892604111591,0.00154441529061091,0.00135189087323944,0.0936714643491866,0.0827066636953595,2.29,31.4358903930131,0.000238182374780077,0.000249874895833452,2024-06-21,129278.9375,130460.5625,127998.8125,115670.9375,105570.111607143,100667.60625,118274.494642857
"539",128621.25,144496,118263.05925,131832.763,28544.9375,32501,46196.6875,52188,10759,56.640195,51.427898,5054.516688,5303.674063,2.43,2.19,TRUE,3,0.000440364208869063,0.000391984518602591,0.000478933957562069,0.000429636713295617,0.00198424659363854,0.00174272160856589,0.001226066154635,0.00108531070361003,0.0840890614497993,0.0748147208088805,2.31,24.5195649350649,0.000190633856653274,0.000207330717559337,2024-06-22,131982.4375,129278.9375,129711.166666667,117782.517857143,107109.973214286,101519.904166667,119564.156150794
"540",123266.125,136652,115600.302563,127565.394,29358.8125,33007,47407.125,53798,11902,42.109067,21.406508,3785.838313,3879.984125,2.43,2.19,TRUE,3,0.000341611022493,0.000308148193952522,0.00036426433206826,0.000330097886892428,0.00143429053882884,0.0012757617172115,0.00088824342332508,0.000782725510242016,0.0968969298499486,0.0872538016860346,2.31,18.2290333333333,0.000147883559520779,0.000157690187042537,2024-06-23,128621.25,131982.4375,130573.979166667,120692.75,109511.8125,102392.152083333,120629.063541667
"541",121497.3125,133703,114135.338125,124971.496,28887.875,31518,43751.375,47923,10087,38.108582,31.841158,5368.54625,1993.428125,2.43,2.13,FALSE,3,0.000313657818562859,0.000285024135584093,0.000333889421331225,0.000304938191665722,0.00131918952155532,0.00120910533663304,0.000871025927756556,0.000795204432109843,0.0833360703513504,0.0756814817767739,2.28,16.7142903508772,0.000137569218667921,0.000146442728654046,2024-06-24,123266.125,128621.25,129960.875,125153.410714286,112285.638392857,103224.233333333,120418.588740079
"542",124224.75,141464,114435.391125,132339.236,28045.4375,31893,42791.0625,49440,9429,33.556569,29.705217,5123.593188,4665.765688,2.57,2.16,FALSE,3,0.000270127885143661,0.000237209247582424,0.000293235935754748,0.000253564778022445,0.00119650723936826,0.00105216094440786,0.000784195741809402,0.000678733191747573,0.0761728767335012,0.0668629843423062,2.365,14.1888241014799,0.000114218978919096,0.000123989824843445,2024-06-25,121497.3125,123266.125,127956.604166667,128163.598214286,114679.28125,103875.25,119906.361855159
"543",123205.125,137363,117172.224563,129430.452,29401.6875,33108,45657.4375,52797,8978,37.237812,38.674547,3909.483,2123.417438,2.62,2.12,FALSE,3,0.000302242394543246,0.000271090555680933,0.000317804088288674,0.000287705183939248,0.00126651954926057,0.00112473758608191,0.000815591369971212,0.000705301664867322,0.0731725876825335,0.065641217409346,2.37,15.7121569620253,0.000127528436516138,0.000134094552020538,2024-06-26,124224.75,121497.3125,124461.5625,127785.803571429,116811.321428571,104733.44375,119919.032291667
"544",113848.6875,125155,108053.184875,118023.67,27540.25,30241,41495.5,46221,13900,34.671123,32.882655,4088.286063,1707.216563,2.45,1.87,FALSE,3,0.000304536870484344,0.000277025472414206,0.000320870902973465,0.000293764149174483,0.00125892549995007,0.00114649393207897,0.000835539347640106,0.00075011624586227,0.122396414302097,0.11132501821741,2.16,16.0514458333333,0.0001409892918909,0.000148551343969197,2024-06-27,123205.125,124224.75,122996.0625,127047.339285714,119131.401785714,105696.833333333,120383.58531746
"545",109193.3125,123323,101048.781125,114736.391,25558.1875,28263,35987.875,40932,16611,32.205725,31.853164,4873.705375,3270.826,2.53,1.67,FALSE,3,0.000294942284125688,0.000261149380083196,0.000318714631106343,0.000280693202211668,0.0012600942457285,0.00113950129144111,0.00089490488115789,0.000786810441708199,0.152419643144355,0.134953359584181,2.1,15.3360595238095,0.000140448706726518,0.000151768871955402,2024-06-28,113848.6875,123205.125,122975.729166667,126010.848214286,120840.892857143,106779.447916667,118943.455109127
"546",109965.3125,124477,103099.47675,117131.38,25900.6875,29587,36839.1875,42564,15505,38.113915,97.10128,3200.428313,3665.407438,2.53,1.67,TRUE,3,0.000346599433344037,0.000306192429123453,0.000369680974156835,0.000325394569755773,0.00147154066856333,0.00128819802616014,0.00103460248682195,0.000895449558312189,0.141345607643319,0.125341237979707,2.1,18.1494833333333,0.000165047349211446,0.000176038559122303,2024-06-29,109193.3125,113848.6875,120426.1875,123806.526785714,120794.522321429,107447.391666667,115919.438045635
"547",108135.625,119129,100668.562438,110343.163,27644.8125,30549,40777.25,46756,18230,29.134614,64.544165,4447.67575,3019.386813,2.53,1.67,TRUE,3,0.000269426602010207,0.000244563573940854,0.000289411245123754,0.000264036422446944,0.00105389081586283,0.00095370107041147,0.000714482070272027,0.000623120326802977,0.168854016555599,0.153569191086973,2.1,13.8736257142857,0.000128298381909622,0.000137814878630359,2024-06-30,109965.3125,109193.3125,115415.708333333,120550.9375,120621.84375,108079.358333333,113971.078819444
"548",99155.25,108508,91037.719438,101360.132,22951.6875,25063,33639.375,37934,18326,28.559418,23.354602,5914.058813,2203.47175,2.39,1.4,FALSE,3,0.00028802729053681,0.000263201035868323,0.000313709725774161,0.000281761846955764,0.00124432759029156,0.00113950516697921,0.000848987771027256,0.000752871250065904,0.185109305034277,0.169106006948796,1.895,15.0709329815303,0.000151993293159266,0.000165546029432275,2024-07-01,108135.625,109965.3125,111002.4375,117885.803571429,121519.607142857,108842.064583333,112891.808382937
"549",106192.0625,121435,96747.67725,111666.064,23906,27221,35895.9375,41929,18252,35.759879,30.057433,5302.526875,4141.858375,2.21,1.61,FALSE,3,0.000336747193322476,0.000294477531189525,0.000369620026200681,0.000320239450725155,0.0014958537187317,0.0013136871900371,0.000996209640714914,0.000852867442581507,0.172214000260142,0.150550149734426,1.91,18.7224497382199,0.000176307431058888,0.000193518338324964,2024-07-02,99155.25,108135.625,109098.083333333,115724.303571429,121943.950892857,109602.404166667,110609.936160714
"550",117243.5,132947,110548.306688,126012.176,25410.8125,29125,37935.0625,43910,14787,42.654753,45.484708,4741.923438,1953.269875,2.09,1.4,FALSE,3,0.00036381337131696,0.000320840282217726,0.000385847185523921,0.000338497075076301,0.0016786064200033,0.00146454087553648,0.00112441499206704,0.0009714131860624,0.126485943809252,0.11156690040392,1.745,24.4439845272206,0.000208489038003989,0.000221115865629754,2024-07-03,106192.0625,99155.25,105752.0625,112532.580357143,120159.191964286,110144.579166667,108989.287748016
"551",111240.625,125633,107147.08225,120823.261,26663.5,30448,39090.0625,45899,13499,40.975055,41.237993,3432.232625,661.310125,2.05,1.4,FALSE,3,0.00036834614152878,0.000326148822363551,0.000382418766237566,0.000339132172570644,0.00153674705121233,0.00134573880057803,0.00104822178271012,0.000892722172596353,0.121717898070062,0.10777612564374,1.725,23.7536550724638,0.000213533995089148,0.000221692038398589,2024-07-04,117243.5,106192.0625,104494.3125,109956.482142857,118501.910714286,110864.164583333,111208.738740079
"552",122094.125,135930,114042.5065,124632.571,29425.125,33163,44146.4375,50108,14023,63.477106,106.466033,4053.109438,3998.509063,2.05,1.4,FALSE,3,0.000519903033827385,0.000466983785772089,0.000556609179753516,0.000509313941698274,0.00215724167696824,0.001914094201369,0.00143787606870883,0.00126680581943003,0.115373914232155,0.103946634539837,1.725,36.7983223188406,0.000301393063088339,0.000322671988262908,2024-07-05,111240.625,117243.5,107530.270833333,109104.821428571,117557.834821429,111381.1625,112343.035763889
"553",115937.8125,129081,110028.1685,122445.922,28610.5,31912,44390.875,49446,16045,37.792804,93.956578,4639.646875,1269.997125,2.05,1.4,TRUE,3,0.000325974789286282,0.000292783631983018,0.000343482987267938,0.000308648939733575,0.00132094175215393,0.00118428190022562,0.000851364249972545,0.000764324798770376,0.138719132759211,0.125029683516552,1.725,21.908871884058,0.000188970892339874,0.000199120572329239,2024-07-06,122094.125,111240.625,111558.729166667,108732.241071429,116269.383928571,111403.954166667,113549.843055556
"554",116072.0625,132964,111058.587813,127005.677,28529.1875,31996,44138.375,50414,13442,48.530325,52.759073,4296.712625,716.762063,2.05,1.4,TRUE,3,0.000418105131887357,0.000364988455521795,0.000436979489435929,0.000382111462623832,0.00170107631000708,0.00151676225153144,0.00109950411631602,0.00096263587495537,0.116225472645496,0.101491825403869,1.725,28.1335217391304,0.000242379786601366,0.000253321443151263,2024-07-07,115937.8125,122094.125,116859.416666667,110575.214285714,115563.075892857,111904.2,115488.97405754
"555",130785.25,147418,125482.65525,140785.046,30075.4375,33583,48961.25,55608,13964,80.160608,117.687038,4602.364375,700.230375,2.05,1.38,FALSE,3,0.000612917802275104,0.000543764045096257,0.00063881823221142,0.000569382972677368,0.00266531810218887,0.0023869400589584,0.00163722552018178,0.00144153013954827,0.107383367833911,0.0955221685140214,1.715,46.7408793002915,0.000357386473629798,0.000372488765137854,2024-07-08,116072.0625,115937.8125,116424.1875,111428.428571429,114657.116071429,112178.097916667,114449.617509921
"556",130806.625,144034,126799.57375,138895.624,30362.5,33958,49073.0625,54547,14147,102.676624,121.400491,3254.502375,752.548875,2.05,1.95,FALSE,3,0.0007849497225389,0.000712863796048155,0.000809755277272768,0.000739235845184007,0.00338169202140799,0.00302363578538194,0.0020923215053065,0.00188235144004253,0.108936964194283,0.0990627247108322,2,51.338312,0.00039247486126945,0.000404877638636384,2024-07-09,130785.25,116072.0625,118034.666666667,112562.205357143,114143.254464286,112768.610416667,117394.34156746
"557",126128.375,136836,118983.129563,128340.623,30561.5625,33752,49793.5,55301,18202,98.625591,103.603736,3764.27375,3380.971688,2.4,1.87,FALSE,3,0.000781946100550332,0.000720757629571166,0.000828903991366096,0.000768467447754247,0.00322711219362557,0.00292206657383266,0.00198069207828331,0.00178343232491275,0.145095230086014,0.133777688152241,2.135,46.194656206089,0.000366251100960343,0.000388245429211286,2024-07-10,130806.625,130785.25,120931.708333333,117080.776785714,114806.678571429,114135.195833333,121424.372420635
"558",120027.125,134105,114386.8285,127342.149,28854.1875,31828,45583.5,51465,20715,57.155875,61.013618,4946.187125,694.109375,2.37,1.74,FALSE,3,0.000476191319253877,0.0004262024160173,0.000499671821917853,0.000448837053943545,0.00198085199938484,0.00179577337564409,0.00125387201509318,0.00111057757699407,0.173062179694798,0.154923482480146,2.055,27.8130778588808,0.000231723269709916,0.000243149305069515,2024-07-11,126128.375,130806.625,125887.979166667,120597.142857143,115276.8125,115503.579166667,122366.752281746
"559",115095.125,126661,110924.686625,121356.702,25420.125,26997,39367.4375,42299,23086,49.348606,50.413668,3816.293313,354.145063,2.23,1.64,FALSE,3,0.000428763650936562,0.0003896116878913,0.000444883889253899,0.000406640961617431,0.00194132035149316,0.0018279292513983,0.00125353868917681,0.00116666129222913,0.201010673614543,0.182664069192569,1.935,25.5031555555556,0.000221583282137758,0.000229914154653178,2024-07-12,120027.125,126128.375,129240.083333333,121866.410714286,115485.616071429,116652.9,121566.751686508
"560",114680.125,130744,109046.044938,123171.553,25872.875,29161,38814.5,44410,21415,49.97247,45.934842,4465.7355,1168.344563,2.15,1.64,TRUE,3,0.000435755280176055,0.000382216162883192,0.000458269440477302,0.000405714377896981,0.00193146181087336,0.00171367477109838,0.00128746911592317,0.0011252526458005,0.187172559063744,0.164144701416509,1.895,26.3706965699208,0.00022995001592404,0.000241830839302006,2024-07-13,115095.125,120027.125,125654.041666667,123121.625,115926.933035714,117595.683333333,119570.088839286
"561",124226.125,142664,115328.333688,133200.054,28642.5625,32529,43553.0625,50529,16443,56.448112,53.335502,5327.18725,3570.604063,2.15,1.64,TRUE,3,0.0004543980744791,0.00039567173218191,0.000489455714783066,0.000423784452820117,0.00197077730038994,0.00173531654831074,0.00129607675694447,0.00111714286845178,0.132817860268925,0.115630681194976,1.895,29.7879218997361,0.000239787902099789,0.000258287976138821,2024-07-14,114680.125,115095.125,120416.875,122121.767857143,116348.491071429,118123.1125,117797.582738095
"562",138990.4375,155659,129107.560125,143340.184,31418.5,34876,49279.8125,56086,12772,141.567964,65.216564,5390.209938,4492.667438,2.15,1.89,FALSE,3,0.00101854463189239,0.000909474967717896,0.00109651180661253,0.000987636265347615,0.00450587914763595,0.00405918006652139,0.00287273747236761,0.00252412302535392,0.0929097583709671,0.0824701209952524,2.02,70.0831504950495,0.000504230015788313,0.000542827627035907,2024-07-15,124226.125,114680.125,116600.791666667,121942.098214286,116685.263392857,118129.1875,118710.598462302
"563",136174.625,149987,129078.433125,142124.041,31899.125,35472,51136,57357,11005,125.318659,120.513356,4426.416688,2669.775188,2.12,1.93,FALSE,3,0.000920279082832062,0.000835530139278737,0.000970872174119444,0.000881755529312595,0.0039285923673455,0.00353288957487596,0.00245069342537547,0.00218488866223826,0.0817356292260765,0.0741765176715315,2.025,61.8857575308642,0.000454458806336821,0.000479443048947874,2024-07-16,138990.4375,124226.125,118000.458333333,123106.964285714,117834.584821429,118549.697916667,123451.37797619
"564",128193.5625,140585,122085.607938,132516.988,30930.75,34144,49731.9375,55713,14633,56.992893,73.626878,3792.89225,2315.062313,2.08,1.67,FALSE,3,0.000444584672494767,0.000405398107906249,0.000466827285890596,0.000430079900397374,0.00184259654227589,0.001669192039597,0.00114600186248525,0.00102297296860697,0.11459228222166,0.1046102135932,1.875,30.3962096,0.000237111825330543,0.000248974552474985,2024-07-17,136174.625,138990.4375,125965.5625,124279.133928571,120679.955357143,119936.158333333,127670.978769841
"565",114966.5625,125790,109606.580625,118864.925,27869.875,30267,43063.75,48010,18483,46.883069,29.86032,4417.082875,942.899,1.98,1.38,FALSE,3,0.000407797432405618,0.000372709030924557,0.000427739545679308,0.000394423073080642,0.00168221310644558,0.00154898301780817,0.00108868988418333,0.000976527161008123,0.161176281747138,0.147172750775101,1.68,27.9065886904762,0.000242736566908106,0.00025460687242816,2024-07-18,128193.5625,136174.625,133130.395833333,125045.991071429,122821.566964286,121068.81875,127739.160019841
"566",109440.0625,123155,104751.539813,117975.903,26596.5625,29695,38903.5,44469,19306,35.532238,37.138018,4520.504188,168.0185,2,1.29,FALSE,3,0.00032467304192192,0.000288516406154846,0.000339204923034366,0.000301182165988592,0.00133597106768967,0.00119657309311332,0.000913342964000668,0.000799033888776451,0.176731736040447,0.157063359327677,1.645,21.6001446808511,0.000197369630347671,0.000206203600628794,2024-07-19,114966.5625,128193.5625,134452.875,125341.017857143,123603.714285714,121203.875,124626.93452381
"567",103094.4375,116276,99140.488563,111049.521,23800.25,25793,36199.5,40794,22693,33.515182,29.516297,3736.847938,217.101,1.89,1.29,TRUE,3,0.000325092049704428,0.000288238174687812,0.000338057462554286,0.000301803931238929,0.00140818613249861,0.00129939060985539,0.00092584654484178,0.000821571358533118,0.220443660522421,0.195418799210499,1.59,21.0787308176101,0.000204460408619137,0.00021261475632345,2024-07-20,109440.0625,114966.5625,126444.916666667,124618.080357143,123869.852678571,120722.960416667,120010.405853175
"568",108926.8125,126295,105227.303375,122241.971,25920.6875,29751,39130.4375,46084,22581,37.372478,41.510598,3553.865875,145.64325,1.89,1.29,TRUE,3,0.000343097141486629,0.000295914153371076,0.000355159514701381,0.000305725420608606,0.00144180118679337,0.00125617552351181,0.000955074371453169,0.000810964282614356,0.207647428203226,0.179124356451166,1.59,23.5047031446541,0.000215784365714861,0.000223370763963133,2024-07-21,103094.4375,109440.0625,117533.395833333,123810.214285714,122965.991071429,120022.277083333,116144.396378968
"569",115380.5625,126617,112752.882313,122986.498,25848.25,27964,40640.625,44648,26819,46.090598,45.125515,2396.6605,231.019688,1.89,1.27,FALSE,3,0.000399465880572388,0.000364015874645585,0.000408775341742957,0.000374761447390753,0.00178312257116052,0.0016482119153197,0.00113410160399846,0.00103231047303351,0.232838963651265,0.212168393778087,1.58,29.171264556962,0.000252826506691385,0.000258718570723391,2024-07-22,108926.8125,103094.4375,109167.020833333,122155.116071429,122048.607142857,119149.460416667,114090.242410714
"570",120503.375,135507,116850.038063,131085.547,27251.75,30549,42275.8125,48056,25735,55.599949,45.561271,3271.037125,382.299813,2.2,1.52,FALSE,3,0.000461397442187823,0.000410310530083317,0.000475823114152715,0.000424150108630969,0.00204023407671067,0.00182002517267341,0.00131517162443655,0.00115698245796571,0.214023880650646,0.190252616255987,1.86,29.8924456989247,0.000248063140961195,0.000255818878576729,2024-07-23,115380.5625,108926.8125,107153.770833333,119969.5,121538.232142857,118380.939583333,115224.969593254
"571",117582.375,129635,113432.351563,124961.661,26708.375,29359,41504,46109,24033,51.959175,41.511234,3204.257313,945.766125,2.12,1.52,FALSE,3,0.000441895947415588,0.000400811316388321,0.000458063103550683,0.00041580093113519,0.00194542629418675,0.00176978694778433,0.00125190764745567,0.00112687707389013,0.204834773706519,0.185709964392332,1.82,28.5489972527473,0.000242799971107466,0.000251683023928947,2024-07-24,120503.375,115380.5625,109133.9375,116596.660714286,120437.897321429,117939.583333333,116665.336061508
"572",112168.0625,122679,107835.845813,117163.523,25112.125,27046,39858.5,43594,19640,42.357391,37.649383,3213.841125,1118.375563,2.03,1.49,FALSE,3,0.000377624343827816,0.00034527010327766,0.000392795092213147,0.000361523705633194,0.0016867306530212,0.00156612404791836,0.00106269405522034,0.000971633504610726,0.175472027886726,0.160399492847187,1.76,24.0666994318182,0.000214559286265805,0.000223179029666561,2024-07-25,117582.375,120503.375,114936.916666667,114357.910714286,119701.950892857,117847.491666667,117488.336656746
"573",108738.4375,122106,103664.050063,115786.817,24733.875,27407,37910.5,43303,21303,35.91539,27.819314,4329.937875,744.449563,2,1.38,FALSE,3,0.000330291576978012,0.000294132884542938,0.00034645945222257,0.000310185485105787,0.00145207291619287,0.00131044587149268,0.000947373155194471,0.00082939727039697,0.196240776312424,0.174691000556893,1.69,21.2517100591716,0.000195438802945569,0.000205005593031106,2024-07-26,112168.0625,117582.375,117822.104166667,112842.026785714,119091.522321429,117716.99375,116203.847420635
"574",104812.625,120776,98260.867188,113035.237,24087.5,27277,36184.5625,41919,18525,29.671037,24.632479,5830.8765,720.881313,1.99,1.38,TRUE,3,0.000283086479324413,0.000245669975823011,0.000301961888278791,0.000262493694775904,0.00123180226258433,0.00108776760640833,0.000819991591718153,0.00070781834013216,0.177027061739938,0.153587074244883,1.685,17.6089240356083,0.000168003845296388,0.000179205868414713,2024-07-27,108738.4375,112168.0625,116751.270833333,112442.241071429,118530.160714286,117315.104166667,114324.212797619
"575",108085.125,125680,101429.161563,119037.745,24577.8125,28405,37385.1875,44248,16726,33.109804,54.868351,5300.266938,1355.6965,1.99,1.38,TRUE,3,0.000306330811015854,0.000263445289624443,0.000326432788063961,0.000278145423537719,0.00134714202087757,0.00116563295194508,0.000885639640031229,0.000748277978665702,0.155054729353368,0.133520594772438,1.685,19.6497353115727,0.000181798700899617,0.000193728657604724,2024-07-28,104812.625,108738.4375,112829.625,112342.008928571,118076.111607143,116832.88125,112271.948214286
"576",119590.5,134471,114939.2825,129161.87,27167.5,30961,41924.6875,48509,18348,45.250098,99.95757,3180.573188,1470.644313,1.99,1.33,FALSE,3,0.000378375355902016,0.000336504510266154,0.000393686971205863,0.000350336349264686,0.00166559668721818,0.00146151926617357,0.00107931867112903,0.000932818610979406,0.153801933247206,0.137189115645753,1.66,27.2590951807229,0.000227936961386756,0.000237160826027628,2024-07-29,108085.125,104812.625,108573.041666667,112587.464285714,117371.290178571,116531.679166667,111326.870882937
"577",120087.25,133659,115261.269375,127107.054,26386.1875,29326,40874.4375,45420,16071,48.511717,64.277867,3501.404375,1324.57625,1.87,1.42,FALSE,3,0.000403970588051604,0.000362951368781751,0.000420884805998173,0.000381660305021309,0.00183852695657529,0.00165422208961331,0.00118684732970331,0.00106806950682519,0.13423166670067,0.12071972607157,1.645,29.4904054711246,0.000245574825563285,0.000255857024922901,2024-07-30,119590.5,108085.125,107212.0625,112467.223214286,116218.361607143,116494.739583333,113344.668650794
"578",128765,145313,122596.160688,138303.872,29251.9375,33241,45119.875,51684,17201,90.677548,97.557648,4451.285563,1717.55375,1.8,1.55,FALSE,3,0.000704209591115598,0.000624015387473936,0.000739644271819972,0.00065563998092548,0.00309988177706178,0.00272788267500978,0.00200970299673924,0.00175446072285427,0.134288646355764,0.119043427965839,1.675,54.1358495522388,0.000420423636486924,0.000441578669743267,2024-07-31,120087.25,119590.5,110829.416666667,113068.642857143,114832.651785714,116815.579166667,115870.673412698
"579",132698.125,149191,126882.349875,142052.227,29867.625,33778,48050.1875,55344,13518,89.411843,89.338836,4447.744063,1368.031063,1.93,1.69,FALSE,3,0.000673798842297131,0.000599311238613589,0.00070468306338971,0.000629429364736394,0.00299360404451308,0.00264704372668601,0.00186080112590612,0.00161556524645851,0.10254411539726,0.0912075047154319,1.81,49.3988082872928,0.000372264553755321,0.000389327659331332,2024-08-01,128765,120087.25,115920.958333333,113009.196428571,113683.553571429,117213.966666667,118113.320833333
"580",127520.1875,142073,121493.3915,133830.264,29816.25,33631,47650.875,54030,11826,84.093244,53.796193,3923.064438,2103.731563,1.95,1.61,FALSE,3,0.000659450441915324,0.000591901656190831,0.000692163112427395,0.000628357454334843,0.0028203829790802,0.00250046813951414,0.00176477859010984,0.00155641761984083,0.0933977080609296,0.0836175500834078,1.78,47.243395505618,0.000370477776356924,0.000388855681138986,2024-08-02,132698.125,128765,122814.25,114606.714285714,113724.370535714,118200.958333333,121801.56969246
"581",117176.4375,131497,112789.88675,125573.352,27683.75,30910,42942.375,48065,16092,45.103818,32.303102,3732.474625,654.076125,1.89,1.61,TRUE,3,0.000384922250260425,0.000343002638843472,0.000399892395494404,0.000359183037496682,0.00162925246760284,0.00145919825299256,0.00105033356911442,0.000938392135649641,0.13771628633103,0.122621071978828,1.75,25.7736102857143,0.000219955571577385,0.000228509940282516,2024-08-03,127520.1875,132698.125,127183.458333333,117539.580357143,114990.910714286,119084.49375,123169.459275794
"582",112902.625,130037,108194.198063,124007.651,25719.75,29058,38445.9375,43652,14681,41.88098,35.467982,4126.611938,581.815,1.89,1.61,TRUE,3,0.000370947796829347,0.000322069718618547,0.000387090812167333,0.000337729000285636,0.00162835875154307,0.00144128914584624,0.00108934734651743,0.000959428663062403,0.130403354040705,0.113171389542976,1.75,23.9319885714286,0.00021197016961677,0.000221194749809905,2024-08-04,117176.4375,127520.1875,129661.104166667,120222.6875,116282.348214286,119427.05,121714.969146825
"583",130757.375,148526,125042.658438,142155.018,29348.125,33402,46119.5,53896,11263,72.701127,46.955102,4570.468875,1144.247688,1.89,1.61,FALSE,3,0.000556000202665433,0.000489484177854382,0.000581410599455925,0.000511421461041917,0.00247719835594267,0.00217655011675948,0.00157636416266438,0.00134891507718569,0.0866926330312153,0.0761479815116545,1.75,41.5435011428571,0.000317714401523105,0.000332234628260528,2024-08-05,112902.625,117176.4375,125798.25,121988.946428571,117288.205357143,119624.910416667,119129.89578373
"584",124895.75,137451,117624.379188,127666.552,29182.4375,32766,45238.5,50601,14155,57.699876,50.008049,3934.93,3336.440813,1.82,1.38,FALSE,3,0.000461984302908626,0.000419785057947923,0.000490543511458435,0.000451957659199569,0.00197721235589042,0.00176096795458707,0.00127545953115156,0.00114029121954112,0.113796505293415,0.103345978195866,1.6,36.0624225,0.000288740189317891,0.000306589694661522,2024-08-06,130757.375,112902.625,119199.75,122677.160714286,117572.191964286,119318.527083333,120404.604960317
"585",111656,119945,106172.182688,113389.694,27080.0625,29551,37215.0625,39148,13049,36.318643,51.000451,2745.327875,2738.489438,1.84,1.36,FALSE,3,0.000325272649924769,0.000302794138980366,0.000342073056053927,0.000320299329849148,0.00134115801985317,0.0012290157016683,0.000975912454802407,0.000927726652702565,0.117193152566812,0.109216728092042,1.6,22.699151875,0.000203295406202981,0.000213795660033704,2024-08-07,124895.75,130757.375,120278.8125,124272.428571429,118670.535714286,119812.5125,123114.569047619
